Conduit of Emrakul	1	EMN;INR;SIR	Effect:add	add {C}{C} at the beginning of your next main phase
Conduit of Storms	1	EMN;INR;SIR	Effect:add	add {R} at the beginning of your next main phase
Conduit of Worlds	1	MSC;ONE;PONE;TDC	Effect:can't	can't cast additional spells
Confounding Conundrum	2	PRM;PZNR;ZNR	Swallow:Condition_If;Swallow:Duration_ThisTurn	Condition_If — When this enchantment enters, draw a card. Whenever a land an opponent controls enters, if that player had another land enter the battlefiel
Confront the Past	1	PLST;PRM;PSTX;STX	Effect:remove	Remove twice X loyalty counters from target planeswalker an opponent controls
Confusion in the Ranks	1	MRD	Effect:exchange	Exchange control of those permanents
Conjured Currency	1	RTR	Effect:exchange	exchange control of ~ and target permanent you neither own nor control
Conjurer's Ban	1	GPT	Effect:spells	spells with the chosen name can't be cast and lands with the chosen name can't be played
Conspicuous Snoop	0	M21;PLST;PM21;PRM;SLD	NO-GAP-DETAILS	
Conspiracy	1	ACR;MMQ;PLST;TSB	Effect:unknown	The same is true for creature spells you control and creature cards you own that aren't on the battlefield.
Consume Spirit	1	10E;9ED;DDC;DPA;DVD;HOP;M10;M12;MRD;PIDW;PLST;PS11	Effect:spend	Spend only black mana on X. ~ deals X damage to any target and you gain X life.
Consuming Blob	1	DBL;MID;PMID;PRM	Effect:create	create a green Ooze creature token with "~'s power is equal to the number of card types among cards in your graveyard and its toughness is equal to that number 
Consuming Tide	1	DBL;PRM;PVOW;VOW	Swallow:DynamicQty	DynamicQty — Each player chooses a nonland permanent they control. Return all nonland permanents not chosen this way to their owners' hands. Then you dra
Contact Other Plane	0	AFR;CLB;HBG	NO-GAP-DETAILS	
Controlled Instincts	0	CON	NO-GAP-DETAILS	
Conundrum Sphinx	1	C18;CMD;M11	Swallow:Condition_If	Condition_If — Flying Whenever this creature attacks, each player chooses a card name. Then each player reveals the top card of their library. If the card 
Coralhelm Commander	0	LCC;ROE	NO-GAP-DETAILS	
Corpse Appraiser	1	SNC	Swallow:Condition_If	Condition_If — When this creature enters, exile up to one target creature card from a graveyard. If a card is put into exile this way, look at the top thre
Corpseberry Cultivator	1	BLB	Trigger:Whenever you forage	Whenever you forage, put a +1/+1 counter on ~.
Corrupted Crossroads	1	M3C;OGW;POGW	Effect:spend	Spend this mana only to cast a spell with devoid
Corrupted Resolve	1	NPH	Swallow:Condition_If	Condition_If — Counter target spell if its controller is poisoned.
Corrupted Shapeshifter	1	MH3	Effect:unknown	As ~ enters, it becomes your choice of a 3/3 creature with flying, a 2/5 creature with vigilance, or a 0/12 creature with defender.
Cosmos Charger	1	KHM;PKHM;PRM	Effect:static_structure	Foretelling cards from your hand costs {1} less and can be done on any player's turn.
Cosmos Elixir	0	KHM;PKHM;PLST;PRM	NO-GAP-DETAILS	
Council of the Absolute	1	DGM	Effect:unknown	As ~ enters, choose a noncreature, nonland card name.
Covenant of Minds	1	ALA;CN2	Swallow:Condition_If	Condition_If — Reveal the top three cards of your library. Target opponent may choose to put those cards into your hand. If they don't, put those cards int
Crackle with Power	1	OTP;PRM;PSTX;SOA;STX	Effect:deal	~ deals five times X damage to each of up to X targets.
Cragganwick Cremator	1	2XM;PLST;SHM	Swallow:Condition_If	Condition_If — When this creature enters, discard a card at random. If you discard a creature card this way, this creature deals damage equal to that card'
Cranial Ram	1	MH3	Effect:static_structure	Equipped creature gets +X/+1, where X is the number of artifacts you control.
Crater's Claws	1	KTK;PKTK	Effect:deal	Ferocious — ~ deals X plus 2 damage instead if you control a creature with power 4 or greater.
Creeping Renaissance	1	C18;ISD	Effect:choose	Choose a permanent type. Return all cards of the chosen type from your graveyard to your hand.
Creepy Puppeteer	1	DBL;PRM;PVOW;VOW	Swallow:Condition_If	Condition_If — Haste Whenever this creature attacks, if you attacked with exactly one other creature this combat, you may have that creature's base power a
Crew Captain	0	SNC	NO-GAP-DETAILS	
Critical Hit	1	AFR	Trigger:When you roll a natural 20	When you roll a natural 20, return this card from your graveyard to your hand.
Crowd-Control Warden	1	MKM	Effect:replacement_structure	As ~ enters or is turned face up, put X +1/+1 counters on it, where X is the number of other creatures you control.
Crown of Convergence	0	RAV	NO-GAP-DETAILS	
Cruel Reality	1	AKH;AKR;PAKH	Swallow:Condition_If	Condition_If — Enchant player At the beginning of enchanted player's upkeep, that player sacrifices a creature or planeswalker of their choice. If the play
Crumble to Dust	1	BFZ;PIO	Effect:search	Search its controller's graveyard, hand, and library for any number of cards with the same name as that land and exile them
Crypt Rats	1	7ED;J22;MH1;PHUK;PLST;PSAL;VIS	Effect:spend	Spend only black mana on X
Crystalline Giant	2	IKO;NCC;PIKO;PRM	Effect:choose;Effect:put	choose a kind of counter at random that ~ doesn't have on it from among flying, first strike, deathtouch, hexproof, lifelink, menace, reach, trample, vigilance,
Cultivator Drone	1	OGW	Effect:spend	Spend this mana only to cast a colorless spell, activate an ability of a colorless permanent, or pay a cost that contains {C}
Cunning Bandit	1	BOK	Effect:flip	flip it
Curator of Sun's Creation	2	LCI	Effect:discover;Trigger:Whenever you discover	Whenever you discover, discover again for the same value. This ability triggers only once each turn.
Curator's Ward	1	DOM	Swallow:Condition_If	Condition_If — Enchant permanent Enchanted permanent has hexproof. When enchanted permanent leaves the battlefield, if it was historic, draw two cards. (Ar
Curious Obsession	1	JMP;PLST;RIX	Swallow:Duration_ThisTurn	Duration_ThisTurn — Enchant creature Enchanted creature gets +1/+1 and has "Whenever this creature deals combat damage to a player, you may draw a card." At the
Curse of Hospitality	1	DBL;PRM;PVOW;VOW	Effect:static_structure	Creatures attacking enchanted player have trample.
Curse of Leeches	1	DBL;MID;PMID;PRM	Effect:unknown	As ~ transforms into ~, attach it to a player.
Curse of Surveillance	1	DBL;MID;PMID;PRM	Effect:draw	draw cards equal to the number of Curses attached to that player
Curse of Thirst	1	DKA;PRM;PW12	Effect:deal	deal damage to that player equal to the number of Curses attached to them
Curtain of Light	1	SOK	Effect:become	Target unblocked attacking creature becomes blocked. Draw a card.
Cut Short	1	MOM	Swallow:Duration_ThisTurn	Duration_ThisTurn — Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's
Cytoshape	1	DIS	Effect:choose	Choose a nonlegendary creature on the battlefield. Target creature becomes a copy of that creature until end of turn.
Damping Matrix	1	MM3;MRD	Effect:static_structure	Activated abilities of artifacts and creatures can't be activated unless they're mana abilities.
Damping Sphere	1	DMR;DOM	Effect:effect_structure	If a land is tapped for two or more mana, it produces {C} instead of any other type and amount.
Dancing Sword	1	AFR;PAFR;PRM	Effect:isn't	isn't an Equipment
Darksteel Garrison	2	FUT;PLST	Effect:static_structure;Trigger:Whenever fortified land becomes tapped	Fortified land has indestructible.
Dauntless Bodyguard	1	DOM;PLST	Effect:unknown	As ~ enters, choose another creature you control.
Dauthi Voidwalker	2	AA3;MAR;MH2;PLST;PMH2;PRM;SCH;SLD;TDC	Effect:choose;Effect:replacement_structure	If a card would be put into an opponent's graveyard from anywhere, instead exile it with a void counter on it.
Dawn Evangel	1	THB	Swallow:Condition_If	Condition_If — Whenever a creature dies, if an Aura you controlled was attached to it, return target creature card with mana value 2 or less from your grav
Dawnhand Dissident	1	ECL;PECL	Effect:unknown	During your turn, you may cast creature spells from among cards you own exiled with ~ by removing three counters from among creatures you control in addition to
Deadly Cover-Up	1	MKM;PMKM	Effect:search	search its owner's graveyard, hand, and library for any number of cards with that name and exile them
Dead Man's Chest	1	AFC;PRIX;RIX	Swallow:DynamicQty	DynamicQty — Enchant creature an opponent controls When enchanted creature dies, exile cards equal to its power from the top of its owner's library. You 
Dearly Departed	1	C20;DDQ;ISD;LTC;MIC	Swallow:Condition_AsLongAs	Condition_AsLongAs — Flying As long as this creature is in your graveyard, each Human creature you control enters with an additional +1/+1 counter on it.
Deathbringer Regent	1	C17;C21;DTK;E01;J22;NCC;PDTK;PRM	Effect:there	there are five or more other creatures on the battlefield
Deathforge Shaman	1	CNS;WWK	Effect:deal	deal damage to target player or planeswalker equal to twice the number of times it was kicked
Deathknell Berserker	1	KHM	Swallow:Condition_If	Condition_If — When this creature dies, if its power was 3 or greater, create a 2/2 black Zombie Berserker creature token.
Death's Approach	1	GTC;JMP	Effect:static_structure	Enchanted creature gets -X/-X, where X is the number of creature cards in its controller's graveyard.
Deceiver of Form	1	OGW;POGW	Effect:have	have creatures you control other than ~ become copies of that card
Declaration in Stone	1	HA4;NCC;PSOI;SIR;SOI	Swallow:DynamicQty	DynamicQty — Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each
Deepway Navigator	0	ECL;PECL	NO-GAP-DETAILS	
Deepwood Denizen	1	J21;J25;MH2	Effect:this	This ability costs {1} less to activate for each +1/+1 counter on creatures you control
Deicide	1	JOU	Effect:search	search its controller's graveyard, hand, and library for any number of cards with the same name as that card and exile them
Deification	1	MAT	Effect:unknown	As ~ enters, choose a planeswalker type.
Delina, Wild Mage	1	AFR;PAFR	Swallow:Optional_YouMay	Optional_YouMay — Whenever Delina attacks, choose target creature you control, then roll a d20. 1—14 | Create a tapped and attacking token that's a copy of 
Deliver Unto Evil	1	PWAR;WAR	Effect:leave	Leave the chosen cards in your graveyard and put the rest into your hand
Dementia Sliver	2	TSP	Swallow:ActivateOnlyDuring;Swallow:Condition_If	ActivateOnlyDuring — All Slivers have "{T}: Choose a card name. Target opponent reveals a card at random from their hand. If that card has the chosen name, that
Demonlord Belzenlok	1	CMM;DOM;PDOM;SLD	Effect:repeat	repeat this process
Dennick, Pious Apparition	1	DBL;MID;PLST;PMID	Trigger:Whenever one or more creature cards are put into graveyards from anywhere	Whenever one or more creature cards are put into graveyards from anywhere, investigate. This ability triggers only once each turn.
Dermotaxi	1	MH2;PMH2	Effect:unknown	Imprint — As ~ enters, exile a creature card from a graveyard.
Descendant of Kiyomaro	0	SOK	NO-GAP-DETAILS	
Descendant of Soramaro	1	SOK	Effect:put	put them back in any order
Descendants' Path	1	AVR;LCC;SLD;TLE	Effect:that	that shares a creature type with a creature you control
Descent into Madness	1	AVR	Swallow:DynamicQty	DynamicQty — At the beginning of your upkeep, put a despair counter on this enchantment, then each player exiles X permanents they control and/or cards f
Desecrator Hag	1	CM2;CMD;EVE	Swallow:Condition_If	Condition_If — When this creature enters, return to your hand the creature card in your graveyard with the greatest power. If two or more cards are tied fo
Detection Tower	1	M19;PM19	Effect:can	{1}, {T}: Until end of turn, your opponents and creatures your opponents control with hexproof can be the targets of spells and abilities you control as though 
Development	2	DIS	Effect:Unsupported unless clause;Effect:repeat	Create a 3/1 red Elemental creature token unless any opponent has you draw a card. Repeat this process two more times.
Devouring Hellion	2	WAR	Swallow:Condition_If;Swallow:Optional_YouMay	Optional_YouMay — As this creature enters, you may sacrifice any number of creatures and/or planeswalkers. If you do, it enters with twice that many +1/+1 cou
Diligent Zookeeper	1	PTLA;TLA	Swallow:DynamicQty	DynamicQty — Each non-Human creature you control gets +1/+1 for each of its creature types, to a maximum of 10.
Dimir Machinations	1	RAV	Effect:put	put the rest back in any order
Discerning Financier	1	WOE	Effect:choose	{2}{W}: Choose another player. That player gains control of target Treasure you control. You draw a card.
Discerning Taste	1	J21;MH2	Effect:gain	gain life equal to the greatest power among creature cards put into your graveyard this way
Dismantle	1	2XM;DST	Swallow:Condition_If	Condition_If — Destroy target artifact. If that artifact had counters on it, put that many +1/+1 counters or charge counters on an artifact you control.
Dispossess	1	AKH;AKR;PAKH	Effect:choose	Choose an artifact card name. Search target opponent's graveyard, hand, and library for any number of cards with the chosen name and exile them. Then that playe
Dissection Practice	0	SOS	NO-GAP-DETAILS	
Distended Mindbender	1	EMN;INR;PEMN;SIR	Effect:choose	choose from it a nonland card with mana value 3 or less and a card with mana value 4 or greater
Distorted Curiosity	0	ONE	NO-GAP-DETAILS	
Disturbing Conversion	1	MOM;PLST	Effect:static_structure	Enchanted creature gets -X/-0, where X is the number of cards in its controller's graveyard.
Diviner's Lockbox	1	M20	Swallow:Condition_If	Condition_If — {1}, {T}: Choose a card name, then reveal the top card of your library. If that card has the chosen name, sacrifice this artifact and draw t
Djinn Illuminatus	1	C20;DDJ;GK1;GPT;PGPT;PLST;PRM	Effect:static_structure	Each instant and sorcery spell you cast has replicate. The replicate cost is equal to its mana cost.
Djinni Windseer	0	AFR	NO-GAP-DETAILS	
